,OCC 1972-1982,OCC 1983-1991,OCC 1992-Aug1995,OCC Sept1995-2002,OCC 2003-2010,OCC 2011-2019,OCC 2020+
9290,694,707,707,707,8010,8010,8025
9291,692,715,715,715,8010,8010,8025
9292,621,715,715,715,8010,8010,8025
9293,653,704,704,704,8010,8010,8025
9294,454,715,715,715,8010,8010,8025
9295,533,707,707,707,8010,8010,8025
9296,622,715,715,715,8010,8010,8025
9297,652,704,704,704,8010,8010,8025
9298,652,703,703,703,8010,8010,8025
9299,690,715,715,715,8010,8010,8025
9300,454,703,703,703,8010,8010,8025
9301,652,715,715,715,8010,8010,8025
9302,690,704,704,704,8010,8010,8025
9303,690,705,705,705,8020,8020,8025
9304,652,705,705,705,8020,8020,8025
9305,561,637,637,637,8030,8030,8030
9306,561,655,655,655,8030,8030,8030
9307,652,637,637,637,8030,8030,8030
9308,462,639,639,639,8030,8030,8030
9309,461,637,637,637,8030,8030,8030
9310,690,637,637,637,8030,8030,8030
9311,690,766,766,766,8040,8040,8040
9312,695,779,779,779,8040,8040,8040
9313,694,779,779,779,8040,8040,8040
9314,666,766,766,766,8040,8040,8040
9315,442,779,779,779,8040,8040,8040
9316,622,766,766,766,8040,8040,8040
9317,626,724,724,724,8040,8040,8040
9318,644,766,766,766,8040,8040,8040
9319,446,724,724,724,8040,8040,8040
9320,692,779,779,779,8040,8040,8040
9321,571,724,724,724,8040,8040,8040
9322,694,766,766,766,8040,8040,8040
9323,183,676,676,676,8060,8060,8060
9324,514,676,676,676,8060,8060,8060
9325,514,645,645,645,8060,8060,8060
9326,561,676,676,676,8060,8060,8060
9327,404,645,645,645,8060,8060,8060
9328,571,645,645,645,8060,8060,8060
9329,666,766,766,766,8100,8100,8100
9330,694,766,766,766,8100,8100,8100
9331,504,675,675,675,8100,8100,8100
9332,690,675,675,675,8100,8100,8100
9333,571,675,675,675,8100,8100,8100
9334,546,675,675,675,8100,8100,8100
9335,780,889,889,889,8100,8100,8100
9336,770,889,889,889,8100,8100,8100
9337,622,766,766,766,8100,8100,8100
9338,694,889,889,889,8100,8100,8100
9339,561,655,655,655,8100,8100,8100
9340,690,753,753,753,8100,8100,8100
9341,753,889,889,889,8100,8100,8100
9342,694,787,787,787,8100,8100,8100
9343,690,719,719,719,8100,8100,8100
9344,753,719,719,719,8100,8100,8100
9345,695,753,753,753,8100,8100,8100
9346,663,719,719,719,8100,8100,8100
9347,503,675,675,675,8100,8100,8100
9348,190,675,675,675,8100,8100,8100
9349,694,753,753,753,8100,8100,8100
9350,690,766,766,766,8100,8100,8100
9351,644,766,766,766,8100,8100,8100
9352,690,755,755,755,8100,8100,8100
9353,543,675,675,675,8100,8100,8100
9354,692,753,753,753,8100,8100,8100
9355,762,889,889,889,8100,8100,8100
9356,694,719,719,719,8100,8100,8100
9357,785,889,889,889,8100,8100,8100
9358,640,889,889,889,8100,8100,8100
9359,694,675,675,675,8100,8100,8100
9360,695,889,889,889,8100,8100,8100
9361,621,719,719,719,8100,8100,8100
9362,690,787,787,787,8100,8100,8100
9363,690,889,889,889,8100,8100,8100
9364,503,719,719,719,8100,8100,8100
9365,674,777,777,777,8120,8120,8225
9366,925,777,777,777,8120,8120,8225
9367,681,777,777,777,8120,8120,8225
9368,545,777,777,777,8120,8120,8225
9369,653,684,684,684,8120,8120,8225
9370,681,684,684,684,8120,8120,8225
9371,694,777,777,777,8120,8120,8225
9372,641,684,684,684,8120,8120,8225
9373,695,777,777,777,8120,8120,8225
9374,690,777,777,777,8120,8120,8225
9375,663,777,777,777,8120,8120,8225
9376,694,684,684,684,8120,8120,8225
9377,780,777,777,777,8120,8120,8225
9378,404,777,777,777,8120,8120,8225
9379,601,777,777,777,8120,8120,8225
9380,692,777,777,777,8120,8120,8225
9381,643,777,777,777,8120,8120,8225
9382,690,684,684,684,8120,8120,8225
9383,652,777,777,777,8120,8120,8225
9384,650,777,777,777,8120,8120,8225
9385,454,634,634,634,8130,8130,8130
9386,764,547,547,547,8130,8130,8130
9387,562,635,635,635,8130,8130,8130
9388,694,547,547,547,8130,8130,8130
9389,403,547,547,547,8130,8130,8130
9390,453,547,547,547,8130,8130,8130
9391,640,547,547,547,8130,8130,8130
9392,561,634,634,634,8130,8130,8130
9393,540,547,547,547,8130,8130,8130
9394,491,547,547,547,8130,8130,8130
9395,471,547,547,547,8130,8130,8130
9396,492,547,547,547,8130,8130,8130
9397,481,547,547,547,8130,8130,8130
9398,461,547,547,547,8130,8130,8130
9399,571,547,547,547,8130,8130,8130
9400,780,783,783,783,8140,8140,8140
9401,695,784,784,784,8140,8140,8140
9402,680,783,783,783,8140,8140,8140
9403,665,784,784,784,8140,8140,8140
9404,626,724,724,724,8150,8150,8225
9405,571,724,724,724,8150,8150,8225
9406,446,724,724,724,8150,8150,8225
9407,550,597,597,597,8160,8160,8225
9408,571,646,646,646,8160,8160,8225
9409,571,597,597,597,8160,8160,8225
9410,540,646,646,646,8160,8160,8225
9411,694,646,646,646,8160,8160,8225
9412,514,646,646,646,8160,8160,8225
9413,695,777,777,777,8200,8200,8225
9414,650,777,777,777,8200,8200,8225
9415,545,777,777,777,8200,8200,8225
9416,674,777,777,777,8200,8200,8225
9417,663,777,777,777,8200,8200,8225
9418,681,777,777,777,8200,8200,8225
9419,690,777,777,777,8200,8200,8225
9420,694,777,777,777,8200,8200,8225
9421,652,777,777,777,8200,8200,8225
9422,601,777,777,777,8200,8200,8225
9423,690,723,723,723,8200,8200,8225
9424,643,777,777,777,8200,8200,8225
9425,404,777,777,777,8200,8200,8225
9426,780,777,777,777,8200,8200,8225
9427,692,777,777,777,8200,8200,8225
9428,635,723,723,723,8200,8200,8225
9429,925,777,777,777,8200,8200,8225
9430,461,547,547,547,8210,8210,8225
9431,694,547,547,547,8210,8210,8225
9432,492,547,547,547,8210,8210,8225
9433,651,644,644,644,8210,8210,8225
9434,640,547,547,547,8210,8210,8225
9435,621,644,644,644,8210,8210,8225
9436,453,547,547,547,8210,8210,8225
9437,481,547,547,547,8210,8210,8225
9438,403,547,547,547,8210,8210,8225
9439,764,547,547,547,8210,8210,8225
9440,540,547,547,547,8210,8210,8225
9441,491,547,547,547,8210,8210,8225
9442,561,655,655,655,8210,8210,8225
9443,571,547,547,547,8210,8210,8225
9444,471,547,547,547,8210,8210,8225
9445,471,785,785,785,8220,8220,8225
9446,644,766,696,696,8220,8220,8225
9447,641,684,684,684,8220,8220,8225
9448,622,715,715,715,8220,8220,8225
9449,404,777,777,777,8220,8220,8225
9450,690,766,696,696,8220,8220,8225
9451,681,785,785,785,8220,8220,8225
9452,690,696,696,696,8220,8220,8225
9453,780,725,725,725,8220,8220,8225
9454,621,715,715,715,8220,8220,8225
9455,454,715,715,715,8220,8220,8225
9456,692,785,785,785,8220,8220,8225
9457,650,777,777,777,8220,8220,8225
9458,660,717,717,717,8220,8220,8225
9459,545,777,777,777,8220,8220,8225
9460,681,684,684,684,8220,8220,8225
9461,442,779,779,779,8220,8220,8225
9462,653,715,715,715,8220,8220,8225
9463,401,785,785,785,8220,8220,8225
9464,563,785,785,785,8220,8220,8225
9465,690,684,684,684,8220,8220,8225
9466,695,777,777,777,8220,8220,8225
9467,690,715,715,715,8220,8220,8225
9468,692,725,725,725,8220,8220,8225
9469,652,703,703,703,8220,8220,8225
9470,666,696,696,696,8220,8220,8225
9471,415,785,785,785,8220,8220,8225
9472,571,785,785,785,8220,8220,8225
9473,652,715,715,715,8220,8220,8225
9474,643,777,777,777,8220,8220,8225
9475,652,777,777,777,8220,8220,8225
9476,925,777,777,777,8220,8220,8225
9477,780,777,777,777,8220,8220,8225
9478,681,777,777,777,8220,8220,8225
9479,663,777,777,777,8220,8220,8225
9480,694,684,684,684,8220,8220,8225
9481,694,779,779,779,8220,8220,8225
9482,694,785,785,785,8220,8220,8225
9483,690,777,777,777,8220,8220,8225
9484,545,696,696,696,8220,8220,8225
9485,692,777,777,777,8220,8220,8225
9486,695,779,779,779,8220,8220,8225
9487,690,785,785,785,8220,8220,8225
9488,674,777,777,777,8220,8220,8225
9489,602,785,785,785,8220,8220,8225
9490,695,785,785,785,8220,8220,8225
9491,694,717,717,717,8220,8220,8225
9492,601,777,777,777,8220,8220,8225
9493,653,684,684,684,8220,8220,8225
9494,692,779,779,779,8220,8220,8225
9495,690,717,717,717,8220,8220,8225
9496,694,766,696,696,8220,8220,8225
9497,690,725,725,725,8220,8220,8225
9498,666,766,696,696,8220,8220,8225
9499,694,777,777,777,8220,8220,8225
9500,692,715,715,715,8220,8220,8225
9501,622,766,696,696,8220,8220,8225
9502,454,703,703,703,8220,8220,8225
9503,780,749,749,749,8250,8250,8250
9504,422,735,735,735,8250,8250,8250
9505,672,749,749,749,8250,8250,8250
9506,656,737,737,737,8250,8250,8250
9507,692,779,779,779,8250,8250,8250
9508,183,774,774,774,8250,8250,8250
9509,153,189,189,189,8250,8250,8250
9510,694,749,749,749,8250,8250,8250
9511,690,737,737,737,8250,8250,8250
9512,515,774,774,774,8250,8250,8250
9513,423,737,737,737,8250,8250,8250
9514,423,734,734,734,8250,8250,8250
9515,674,749,749,749,8250,8250,8250
9516,692,737,737,737,8250,8250,8250
9517,690,734,734,734,8250,8250,8250
9518,191,189,189,189,8250,8250,8250
9519,515,737,737,737,8250,8250,8250
9520,515,736,736,736,8250,8250,8250
9521,694,737,737,737,8250,8250,8250
9522,645,774,774,774,8250,8250,8250
9523,670,749,749,749,8250,8250,8250
9524,694,734,734,734,8250,8250,8250
9525,695,779,779,779,8250,8250,8250
9526,434,737,737,737,8250,8250,8250
9527,422,736,736,736,8250,8250,8250
9528,423,736,736,736,8250,8250,8250
9529,694,779,779,779,8250,8250,8250
9530,663,749,749,749,8250,8250,8250
9531,690,749,749,749,8250,8250,8250
9532,405,737,737,737,8250,8250,8250
9533,530,734,734,734,8250,8250,8250
9534,531,734,734,734,8250,8250,8250
9535,530,736,736,736,8250,8250,8250
9536,422,734,734,734,8250,8250,8250
9537,515,735,735,735,8250,8250,8250
9538,442,779,779,779,8250,8250,8250
9539,530,735,735,735,8250,8250,8250
9540,690,735,735,735,8250,8250,8250
9541,531,734,734,734,8240,8255,8255
9542,694,734,734,734,8240,8255,8255
9543,423,734,734,734,8240,8255,8255
9544,690,734,734,734,8240,8255,8255
9545,422,734,734,734,8240,8255,8255
9546,530,734,734,734,8240,8255,8255
9547,663,749,749,749,8260,8255,8255
9548,694,734,734,734,8260,8255,8255
9549,663,777,777,777,8260,8255,8255
9550,690,734,734,734,8260,8255,8255
9551,695,777,777,777,8260,8255,8255
9552,780,749,749,749,8260,8255,8255
9553,601,777,777,777,8260,8255,8255
9554,674,749,749,749,8260,8255,8255
9555,690,764,764,764,8260,8255,8255
9556,405,737,737,737,8260,8255,8255
9557,531,734,734,734,8260,8255,8255
9558,674,777,777,777,8260,8255,8255
9559,434,737,737,737,8260,8255,8255
9560,780,777,777,777,8260,8255,8255
9561,764,764,764,764,8260,8255,8255
9562,545,777,777,777,8260,8255,8255
9563,690,777,777,777,8260,8255,8255
9564,690,737,737,737,8260,8255,8255
9565,690,749,749,749,8260,8255,8255
9566,422,734,734,734,8260,8255,8255
9567,694,764,764,764,8260,8255,8255
9568,404,777,777,777,8260,8255,8255
9569,643,777,777,777,8260,8255,8255
9570,694,749,749,749,8260,8255,8255
9571,694,777,777,777,8260,8255,8255
9572,672,749,749,749,8260,8255,8255
9573,694,793,793,793,8260,8255,8255
9574,423,734,734,734,8260,8255,8255
9575,694,737,737,737,8260,8255,8255
9576,692,737,737,737,8260,8255,8255
9577,692,777,777,777,8260,8255,8255
9578,925,777,777,777,8260,8255,8255
9579,515,737,737,737,8260,8255,8255
9580,652,777,777,777,8260,8255,8255
9581,423,737,737,737,8260,8255,8255
9582,650,777,777,777,8260,8255,8255
9583,681,777,777,777,8260,8255,8255
9584,656,737,737,737,8260,8255,8255
9585,670,749,749,749,8260,8255,8255
9586,690,793,793,793,8260,8255,8255
9587,530,734,734,734,8260,8255,8255
9588,481,547,547,547,8230,8256,8256
9589,694,717,717,717,8230,8256,8256
9590,492,547,547,547,8230,8256,8256
9591,471,547,547,547,8230,8256,8256
9592,491,547,547,547,8230,8256,8256
9593,461,547,547,547,8230,8256,8256
9594,403,547,547,547,8230,8256,8256
9595,660,717,717,717,8230,8256,8256
9596,694,547,547,547,8230,8256,8256
9597,540,547,547,547,8230,8256,8256
9598,690,717,717,717,8230,8256,8256
9599,405,737,737,737,8230,8256,8256
9600,690,737,737,737,8230,8256,8256
9601,656,737,737,737,8230,8256,8256
9602,515,737,737,737,8230,8256,8256
9603,694,737,737,737,8230,8256,8256
9604,405,679,679,679,8230,8256,8256
9605,453,547,547,547,8230,8256,8256
9606,692,737,737,737,8230,8256,8256
9607,764,547,547,547,8230,8256,8256
9608,640,547,547,547,8230,8256,8256
9609,434,737,737,737,8230,8256,8256
9610,423,737,737,737,8230,8256,8256
9611,692,679,679,679,8230,8256,8256
9612,571,547,547,547,8230,8256,8256
9613,531,734,734,734,8240,8256,8256
9614,694,734,734,734,8240,8256,8256
9615,423,734,734,734,8240,8256,8256
9616,690,734,734,734,8240,8256,8256
9617,422,734,734,734,8240,8256,8256
9618,530,734,734,734,8240,8256,8256
9619,245,748,748,748,8300,8300,8300
9620,694,748,748,748,8300,8300,8300
9621,695,748,748,748,8300,8300,8300
9622,785,889,889,889,8300,8300,8300
9623,695,889,889,889,8300,8300,8300
9624,694,889,889,889,8300,8300,8300
9625,640,889,889,889,8300,8300,8300
9626,753,889,889,889,8300,8300,8300
9627,611,748,748,748,8300,8300,8300
9628,690,889,889,889,8300,8300,8300
9629,762,889,889,889,8300,8300,8300
9630,630,748,748,748,8300,8300,8300
9631,770,889,889,889,8300,8300,8300
9632,983,403,403,403,8300,8300,8300
9633,780,889,889,889,8300,8300,8300
9634,694,765,765,765,8310,8310,8310
9635,611,747,747,747,8310,8310,8310
9636,753,795,795,795,8310,8310,8310
9637,402,795,795,795,8310,8310,8310
9638,983,403,403,403,8310,8310,8310
9639,690,795,795,795,8310,8310,8310
9640,694,795,795,795,8310,8310,8310
9641,674,747,747,747,8310,8310,8310
9642,690,765,765,765,8310,8310,8310
9643,663,744,744,744,8320,8320,8320
9644,694,744,744,744,8320,8320,8320
9645,690,744,744,744,8320,8320,8320
9646,695,744,744,744,8320,8320,8320
9647,492,547,547,547,8330,8330,8335
9648,491,547,547,547,8330,8330,8335
9649,571,785,785,785,8330,8330,8335
9650,695,779,779,779,8330,8330,8335
9651,571,547,547,547,8330,8330,8335
9652,694,779,779,779,8330,8330,8335
9653,542,669,669,669,8330,8330,8335
9654,690,785,785,785,8330,8330,8335
9655,563,785,785,785,8330,8330,8335
9656,694,785,785,785,8330,8330,8335
9657,415,785,785,785,8330,8330,8335
9658,640,547,547,547,8330,8330,8335
9659,471,785,785,785,8330,8330,8335
9660,764,547,547,547,8330,8330,8335
9661,481,547,547,547,8330,8330,8335
9662,681,785,785,785,8330,8330,8335
9663,602,785,785,785,8330,8330,8335
9664,401,785,785,785,8330,8330,8335
9665,442,779,779,779,8330,8330,8335
9666,692,779,779,779,8330,8330,8335
9667,540,547,547,547,8330,8330,8335
9668,461,547,547,547,8330,8330,8335
9669,694,547,547,547,8330,8330,8335
9670,471,547,547,547,8330,8330,8335
9671,690,669,669,669,8330,8330,8335
9672,692,785,785,785,8330,8330,8335
9673,403,547,547,547,8330,8330,8335
9674,571,669,669,669,8330,8330,8335
9675,694,669,669,669,8330,8330,8335
9676,453,547,547,547,8330,8330,8335
9677,695,785,785,785,8330,8330,8335
9678,694,777,777,777,8340,8340,8335
9679,780,777,777,777,8340,8340,8335
9680,643,777,777,777,8340,8340,8335
9681,692,777,777,777,8340,8340,8335
9682,601,777,777,777,8340,8340,8335
9683,690,745,745,745,8340,8340,8335
9684,663,745,745,745,8340,8340,8335
9685,925,777,777,777,8340,8340,8335
9686,674,777,777,777,8340,8340,8335
9687,664,745,745,745,8340,8340,8335
9688,663,777,777,777,8340,8340,8335
9689,694,745,745,745,8340,8340,8335
9690,545,777,777,777,8340,8340,8335
9691,542,745,745,745,8340,8340,8335
9692,404,777,777,777,8340,8340,8335
9693,650,777,777,777,8340,8340,8335
9694,652,777,777,777,8340,8340,8335
9695,695,777,777,777,8340,8340,8335
9696,681,777,777,777,8340,8340,8335
9697,690,777,777,777,8340,8340,8335
9698,753,795,795,795,8350,8350,8350
9699,551,674,674,674,8350,8350,8350
9700,690,673,674,674,8350,8350,8350
9701,694,674,674,674,8350,8350,8350
9702,663,666,666,666,8350,8350,8350
9703,636,674,674,674,8350,8350,8350
9704,690,795,795,795,8350,8350,8350
9705,694,795,795,795,8350,8350,8350
9706,444,674,674,674,8350,8350,8350
9707,571,674,674,674,8350,8350,8350
9708,551,667,667,667,8350,8350,8350
9709,613,666,666,666,8350,8350,8350
9710,402,795,795,795,8350,8350,8350
9711,694,666,666,666,8350,8350,8350
9712,694,756,756,756,8360,8360,8365
9713,571,633,628,628,8360,8360,8365
9714,695,633,628,628,8360,8360,8365
9715,611,748,748,748,8360,8360,8365
9716,672,749,749,749,8360,8360,8365
9717,670,749,749,749,8360,8360,8365
9718,321,633,628,628,8360,8360,8365
9719,621,633,628,628,8360,8360,8365
9720,245,633,628,628,8360,8360,8365
9721,690,756,756,756,8360,8360,8365
9722,663,749,749,749,8360,8360,8365
9723,662,633,628,628,8360,8360,8365
9724,753,633,628,628,8360,8360,8365
9725,422,633,628,628,8360,8360,8365
9726,535,633,628,628,8360,8360,8365
9727,542,633,628,628,8360,8360,8365
9728,545,633,628,628,8360,8360,8365
9729,620,633,628,628,8360,8360,8365
9730,613,633,628,628,8360,8360,8365
9731,674,749,749,749,8360,8360,8365
9732,764,633,628,628,8360,8360,8365
9733,640,633,628,628,8360,8360,8365
9734,611,633,628,628,8360,8360,8365
9735,426,633,628,628,8360,8360,8365
9736,680,633,628,628,8360,8360,8365
9737,522,633,628,628,8360,8360,8365
9738,764,764,764,764,8360,8360,8365
9739,780,749,749,749,8360,8360,8365
9740,563,633,628,628,8360,8360,8365
9741,561,633,628,628,8360,8360,8365
9742,323,633,628,628,8360,8360,8365
9743,690,749,749,749,8360,8360,8365
9744,630,633,628,628,8360,8360,8365
9745,630,748,748,748,8360,8360,8365
9746,694,749,749,749,8360,8360,8365
9747,695,748,748,748,8360,8360,8365
9748,551,633,628,628,8360,8360,8365
9749,690,764,764,764,8360,8360,8365
9750,666,633,628,628,8360,8360,8365
9751,413,633,628,628,8360,8360,8365
9752,441,633,628,628,8360,8360,8365
9753,645,633,628,628,8360,8360,8365
9754,610,633,628,628,8360,8360,8365
9755,602,633,628,628,8360,8360,8365
9756,694,764,764,764,8360,8360,8365
9757,663,633,628,628,8360,8360,8365
9758,641,756,756,756,8360,8360,8365
9759,694,748,748,748,8360,8360,8365
9760,530,633,628,628,8360,8360,8365
9761,405,633,628,628,8360,8360,8365
9762,461,633,628,628,8360,8360,8365
9763,692,633,628,628,8360,8360,8365
9764,641,633,628,628,8360,8360,8365
9765,402,633,628,628,8360,8360,8365
9766,436,756,756,756,8360,8360,8365
9767,402,756,756,756,8360,8360,8365
9768,690,633,628,628,8360,8360,8365
9769,620,756,756,756,8360,8360,8365
9770,481,633,628,628,8360,8360,8365
9771,325,633,628,628,8360,8360,8365
9772,245,748,748,748,8360,8360,8365
9773,694,749,749,749,8400,8400,8365
9774,672,749,749,749,8400,8400,8365
9775,690,743,743,743,8400,8400,8365
9776,690,673,674,674,8400,8400,8365
9777,571,769,769,769,8400,8400,8365
9778,571,743,743,743,8400,8400,8365
9779,670,749,749,749,8400,8400,8365
9780,694,743,743,743,8400,8400,8365
9781,245,769,769,769,8400,8400,8365
9782,444,674,674,674,8400,8400,8365
9783,571,674,674,674,8400,8400,8365
9784,612,743,743,743,8400,8400,8365
9785,695,743,743,743,8400,8400,8365
9786,694,674,674,674,8400,8400,8365
9787,636,674,674,674,8400,8400,8365
9788,551,674,674,674,8400,8400,8365
9789,663,749,749,749,8400,8400,8365
9790,542,769,769,769,8400,8400,8365
9791,612,769,769,769,8400,8400,8365
9792,690,769,769,769,8400,8400,8365
9793,780,749,749,749,8400,8400,8365
9794,690,749,749,749,8400,8400,8365
9795,674,749,749,749,8400,8400,8365
9796,780,749,749,749,8410,8410,8365
9797,454,518,518,518,8410,8410,8365
9798,674,749,749,749,8410,8410,8365
9799,640,518,518,518,8410,8410,8365
9800,482,518,518,518,8410,8410,8365
9801,672,749,749,749,8410,8410,8365
9802,670,749,749,749,8410,8410,8365
9803,671,739,739,739,8410,8410,8365
9804,690,749,749,749,8410,8410,8365
9805,461,518,518,518,8410,8410,8365
9806,483,518,518,518,8410,8410,8365
9807,694,749,749,749,8410,8410,8365
9808,694,518,518,518,8410,8410,8365
9809,481,518,518,518,8410,8410,8365
9810,673,739,739,739,8410,8410,8365
9811,473,518,518,518,8410,8410,8365
9812,690,739,739,739,8410,8410,8365
9813,663,749,749,749,8410,8410,8365
9814,694,749,749,749,8420,8420,8365
9815,663,777,777,777,8420,8420,8365
9816,650,777,777,777,8420,8420,8365
9817,695,777,777,777,8420,8420,8365
9818,690,749,749,749,8420,8420,8365
9819,694,777,777,777,8420,8420,8365
9820,780,777,777,777,8420,8420,8365
9821,690,777,777,777,8420,8420,8365
9822,663,749,749,749,8420,8420,8365
9823,674,749,749,749,8420,8420,8365
9824,670,749,749,749,8420,8420,8365
9825,545,777,777,777,8420,8420,8365
9826,674,738,738,738,8420,8420,8365
9827,601,777,777,777,8420,8420,8365
9828,404,777,777,777,8420,8420,8365
9829,925,777,777,777,8420,8420,8365
9830,674,777,777,777,8420,8420,8365
9831,692,777,777,777,8420,8420,8365
9832,643,777,777,777,8420,8420,8365
9833,681,777,777,777,8420,8420,8365
9834,652,777,777,777,8420,8420,8365
9835,672,738,738,738,8420,8420,8365
9836,780,749,749,749,8420,8420,8365
9837,672,749,749,749,8420,8420,8365
9838,690,777,777,777,8430,8430,8465
9839,780,777,777,777,8430,8430,8465
9840,692,777,777,777,8430,8430,8465
9841,672,738,738,738,8430,8430,8465
9842,681,777,777,777,8430,8430,8465
9843,925,777,777,777,8430,8430,8465
